holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,weekday,hour
,275.93,0.0,0.0,60,Fog,October,Sunday,8
,275.93,0.0,0.0,60,Mist,October,Sunday,8
,284.09,0.0,0.0,75,Clouds,October,Sunday,17
,282.6,0.0,0.0,75,Clouds,October,Sunday,18
,281.72,0.0,0.0,90,Clouds,October,Sunday,22
,281.26,0.0,0.0,90,Clouds,October,Sunday,23
,281.29,0.0,0.0,75,Clouds,October,Monday,0
,281.01,0.0,0.0,75,Clouds,October,Monday,1
,280.57,0.0,0.0,40,Clouds,October,Monday,2
,280.54,0.0,0.0,75,Clouds,October,Monday,3
,279.37,0.0,0.0,8,Mist,October,Monday,4
,279.18,0.0,0.0,8,Mist,October,Monday,5
,279.05,0.0,0.0,8,Mist,October,Monday,6
,282.7,0.0,0.0,38,Clear,October,Monday,10
,286.17,0.0,0.0,40,Clouds,October,Monday,11
,288.61,0.0,0.0,75,Clouds,October,Monday,12
,290.59,0.0,0.0,20,Clouds,October,Monday,13
,292.21,0.0,0.0,75,Clouds,October,Monday,14
,293.56,0.0,0.0,75,Clouds,October,Monday,15
,293.43,0.0,0.0,40,Clouds,October,Monday,16
,293.4,0.0,0.0,40,Clouds,October,Monday,17
,291.47,0.0,0.0,20,Clouds,October,Monday,18
,289.17,0.0,0.0,20,Clouds,October,Monday,19
,287.28,0.0,0.0,1,Clear,October,Monday,20
,286.1,0.0,0.0,1,Clear,October,Monday,21
,285.45,0.0,0.0,75,Clouds,October,Monday,22
,285.33,0.0,0.0,90,Clouds,October,Monday,23
,285.07,0.0,0.0,90,Clouds,October,Tuesday,0
,284.58,0.0,0.0,90,Clouds,October,Tuesday,1
,283.88,0.0,0.0,75,Clouds,October,Tuesday,2
,283.55,0.0,0.0,75,Clouds,October,Tuesday,3
,282.85,0.0,0.0,20,Clouds,October,Tuesday,4
,282.42,0.0,0.0,20,Clouds,October,Tuesday,5
,282.13,0.0,0.0,75,Clouds,October,Tuesday,6
,281.85,0.0,0.0,40,Clouds,October,Tuesday,7
,281.85,0.0,0.0,20,Clouds,October,Tuesday,8
,283.07,0.0,0.0,75,Clouds,October,Tuesday,9
,284.53,0.0,0.0,90,Clouds,October,Tuesday,10
,285.6,0.0,0.0,75,Clouds,October,Tuesday,11
,286.63,0.0,0.0,90,Clouds,October,Tuesday,12
,286.75,0.0,0.0,99,Rain,October,Tuesday,13
,287.97,0.0,0.0,90,Clouds,October,Tuesday,14
,288.54,0.0,0.0,99,Thunderstorm,October,Tuesday,15
,288.72,0.0,0.0,90,Clouds,October,Tuesday,16
,288.53,0.0,0.0,90,Clouds,October,Tuesday,17
,288.16,0.0,0.0,90,Clouds,October,Tuesday,18
,287.59,0.0,0.0,90,Clouds,October,Tuesday,19
,287.21,0.0,0.0,90,Clouds,October,Tuesday,20
,286.29,0.0,0.0,90,Clouds,October,Tuesday,21
,285.7,0.0,0.0,90,Clouds,October,Tuesday,22
,285.61,0.0,0.0,90,Clouds,October,Tuesday,23
,285.37,0.0,0.0,99,Drizzle,October,Wednesday,0
,285.37,0.0,0.0,99,Mist,October,Wednesday,0
,285.51,0.0,0.0,90,Clouds,October,Wednesday,1
,285.6,0.0,0.0,100,Haze,October,Wednesday,2
,285.99,0.0,0.0,100,Mist,October,Wednesday,3
,285.99,0.0,0.0,100,Haze,October,Wednesday,3
,285.94,0.0,0.0,100,Mist,October,Wednesday,4
,285.94,0.0,0.0,100,Thunderstorm,October,Wednesday,4
,285.97,0.0,0.0,90,Mist,October,Wednesday,5
,285.97,0.0,0.0,90,Rain,October,Wednesday,5
,285.97,0.0,0.0,90,Thunderstorm,October,Wednesday,5
,285.73,0.0,0.0,90,Mist,October,Wednesday,6
,285.73,0.0,0.0,90,Thunderstorm,October,Wednesday,6
,285.73,0.0,0.0,90,Rain,October,Wednesday,6
,285.73,0.0,0.0,90,Thunderstorm,October,Wednesday,6
,285.5,0.0,0.0,90,Rain,October,Wednesday,7
,285.5,0.0,0.0,90,Mist,October,Wednesday,7
,285.55,0.0,0.0,90,Drizzle,October,Wednesday,8
,285.55,0.0,0.0,90,Mist,October,Wednesday,8
,285.55,0.0,0.0,90,Rain,October,Wednesday,8
,285.55,0.0,0.0,90,Thunderstorm,October,Wednesday,8
,285.93,0.0,0.0,90,Drizzle,October,Wednesday,9
,285.93,0.0,0.0,90,Mist,October,Wednesday,9
,285.93,0.0,0.0,90,Rain,October,Wednesday,9
,286.34,0.0,0.0,90,Mist,October,Wednesday,10
,286.82,0.0,0.0,90,Mist,October,Wednesday,11
,286.82,0.0,0.0,90,Fog,October,Wednesday,11
,288.36,0.0,0.0,90,Mist,October,Wednesday,12
,288.36,0.0,0.0,90,Haze,October,Wednesday,12
,288.36,0.0,0.0,90,Fog,October,Wednesday,12
,289.08,0.0,0.0,90,Haze,October,Wednesday,13
,289.08,0.0,0.0,90,Mist,October,Wednesday,13
,289.08,0.0,0.0,90,Fog,October,Wednesday,13
,289.88,0.0,0.0,90,Mist,October,Wednesday,14
,289.88,0.0,0.0,90,Haze,October,Wednesday,14
,290.24,0.0,0.0,90,Mist,October,Wednesday,15
,290.24,0.0,0.0,90,Haze,October,Wednesday,15
,290.24,0.0,0.0,90,Rain,October,Wednesday,15
,290.01,0.0,0.0,90,Mist,October,Wednesday,16
,289.62,0.0,0.0,90,Haze,October,Wednesday,17
,289.62,0.0,0.0,90,Mist,October,Wednesday,17
,289.61,0.0,0.0,90,Haze,October,Wednesday,18
,289.61,0.0,0.0,90,Mist,October,Wednesday,18
,289.06,0.0,0.0,90,Mist,October,Wednesday,19
,288.34,0.0,0.0,75,Haze,October,Wednesday,20
,288.34,0.0,0.0,75,Mist,October,Wednesday,20
,287.06,0.0,0.0,20,Mist,October,Wednesday,21
,287.41,0.0,0.0,75,Mist,October,Wednesday,22
,287.52,0.0,0.0,90,Mist,October,Wednesday,23
,287.81,0.0,0.0,90,Mist,October,Thursday,0
,287.29,0.0,0.0,75,Mist,October,Thursday,1
,287.23,0.0,0.0,90,Mist,October,Thursday,2
,286.44,0.0,0.0,90,Mist,October,Thursday,3
,285.32,0.0,0.0,90,Mist,October,Thursday,4
,285.32,0.0,0.0,90,Fog,October,Thursday,4
,285.43,0.0,0.0,90,Mist,October,Thursday,5
,285.53,0.0,0.0,75,Mist,October,Thursday,6
,285.2,0.0,0.0,90,Mist,October,Thursday,7
,285.2,0.0,0.0,90,Fog,October,Thursday,7
,285.02,0.0,0.0,90,Mist,October,Thursday,8
,286.43,0.0,0.0,90,Mist,October,Thursday,10
,287.36,0.0,0.0,90,Mist,October,Thursday,11
,287.6,0.0,0.0,90,Mist,October,Thursday,12
,287.29,0.0,0.0,90,Clouds,October,Thursday,13
,286.41,0.0,0.0,90,Rain,October,Thursday,14
,286.41,0.0,0.0,90,Mist,October,Thursday,14
,286.41,0.0,0.0,90,Drizzle,October,Thursday,14
,286.41,0.0,0.0,90,Drizzle,October,Thursday,14
,285.8,0.0,0.0,90,Drizzle,October,Thursday,15
,285.8,0.0,0.0,90,Mist,October,Thursday,15
,285.8,0.0,0.0,90,Rain,October,Thursday,15
,285.8,0.0,0.0,90,Drizzle,October,Thursday,15
,285.8,0.0,0.0,90,Rain,October,Thursday,15
,285.29,0.0,0.0,90,Rain,October,Thursday,16
,285.29,0.0,0.0,90,Mist,October,Thursday,16
,285.29,0.0,0.0,90,Drizzle,October,Thursday,16
,284.77,0.0,0.0,90,Rain,October,Thursday,17
,284.77,0.0,0.0,90,Mist,October,Thursday,17
,284.77,0.0,0.0,90,Rain,October,Thursday,17
,284.29,0.0,0.0,90,Drizzle,October,Thursday,18
,284.29,0.0,0.0,90,Mist,October,Thursday,18
,284.29,0.0,0.0,90,Rain,October,Thursday,18
,284.29,0.0,0.0,90,Rain,October,Thursday,18
,283.79,0.0,0.0,90,Drizzle,October,Thursday,19
,283.79,0.0,0.0,90,Mist,October,Thursday,19
,283.79,0.0,0.0,90,Rain,October,Thursday,19
,283.44,0.0,0.0,90,Rain,October,Thursday,20
,283.44,0.0,0.0,90,Mist,October,Thursday,20
,283.44,0.0,0.0,90,Drizzle,October,Thursday,20
,283.22,0.0,0.0,90,Rain,October,Thursday,21
,283.22,0.0,0.0,90,Mist,October,Thursday,21
,283.22,0.0,0.0,90,Drizzle,October,Thursday,21
,282.82,0.0,0.0,90,Clouds,October,Thursday,22
,282.13,0.0,0.0,90,Clouds,October,Thursday,23
,281.05,0.0,0.0,90,Rain,October,Friday,0
,281.05,0.0,0.0,90,Rain,October,Friday,0
,281.05,0.0,0.0,90,Drizzle,October,Friday,0
,280.44,0.0,0.0,90,Drizzle,October,Friday,1
,280.44,0.0,0.0,90,Rain,October,Friday,1
,280.07,0.0,0.0,90,Rain,October,Friday,2
,280.07,0.0,0.0,90,Mist,October,Friday,2
,280.07,0.0,0.0,90,Drizzle,October,Friday,2
,279.54,0.0,0.0,90,Rain,October,Friday,3
,279.54,0.0,0.0,90,Mist,October,Friday,3
,279.54,0.0,0.0,90,Drizzle,October,Friday,3
,279.54,0.0,0.0,90,Drizzle,October,Friday,3
,278.93,0.0,0.0,90,Rain,October,Friday,4
,278.93,0.0,0.0,90,Mist,October,Friday,4
,278.93,0.0,0.0,90,Rain,October,Friday,4
,278.93,0.0,0.0,90,Drizzle,October,Friday,4
,278.93,0.0,0.0,90,Drizzle,October,Friday,4
,278.27,0.0,0.0,90,Rain,October,Friday,5
,278.27,0.0,0.0,90,Mist,October,Friday,5
,278.27,0.0,0.0,90,Rain,October,Friday,5
,278.27,0.0,0.0,90,Thunderstorm,October,Friday,5
,278.07,0.0,0.0,90,Rain,October,Friday,6
,278.07,0.0,0.0,90,Mist,October,Friday,6
,278.07,0.0,0.0,90,Rain,October,Friday,6
,277.53,0.0,0.0,90,Rain,October,Friday,7
,277.53,0.0,0.0,90,Rain,October,Friday,7
,276.23,0.0,0.0,90,Rain,October,Friday,8
,276.23,0.0,0.0,90,Mist,October,Friday,8
,276.23,0.0,0.0,90,Rain,October,Friday,8
,275.66,0.0,0.0,90,Rain,October,Friday,9
,275.66,0.0,0.0,90,Mist,October,Friday,9
,275.66,0.0,0.0,90,Snow,October,Friday,9
,275.02,0.0,0.0,90,Rain,October,Friday,10
,275.02,0.0,0.0,90,Mist,October,Friday,10
,275.02,0.0,0.0,90,Rain,October,Friday,10
,275.02,0.0,0.0,90,Snow,October,Friday,10
,275.03,0.0,0.0,90,Rain,October,Friday,11
,275.03,0.0,0.0,90,Snow,October,Friday,11
,275.03,0.0,0.0,90,Mist,October,Friday,11
,275.03,0.0,0.0,90,Rain,October,Friday,11
,274.5,0.0,0.0,90,Mist,October,Friday,12
,274.5,0.0,0.0,90,Snow,October,Friday,12
,275.01,0.0,0.0,90,Snow,October,Friday,13
,275.38,0.0,0.0,90,Snow,October,Friday,14
,275.38,0.0,0.0,90,Mist,October,Friday,14
,275.85,0.0,0.0,90,Snow,October,Friday,15
,276.56,0.0,0.0,90,Clouds,October,Friday,16
,276.7,0.0,0.0,90,Clouds,October,Friday,17
,276.71,0.0,0.0,90,Clouds,October,Friday,18
,276.43,0.0,0.0,90,Clouds,October,Friday,19
,276.23,0.0,0.0,90,Clouds,October,Friday,20
,275.99,0.0,0.0,75,Clouds,October,Friday,21
,276.28,0.0,0.0,90,Clouds,October,Friday,22
,276.28,0.0,0.0,90,Clouds,October,Friday,23
,276.01,0.0,0.0,90,Clouds,October,Saturday,0
,275.36,0.0,0.0,90,Clouds,October,Saturday,1
,274.93,0.0,0.0,20,Clouds,October,Saturday,2
,274.28,0.0,0.0,20,Clouds,October,Saturday,3
,274.01,0.0,0.0,1,Clear,October,Saturday,4
,273.71,0.0,0.0,1,Clear,October,Saturday,5
,273.43,0.0,0.0,1,Clear,October,Saturday,6
,273.65,0.0,0.0,20,Clouds,October,Saturday,7
,274.58,0.0,0.0,75,Clouds,October,Saturday,8
,275.39,0.0,0.0,90,Clouds,October,Saturday,9
,275.44,0.0,0.0,0,Clear,October,Saturday,10
,276.11,0.0,0.0,90,Clouds,October,Saturday,11
,276.48,0.0,0.0,90,Clouds,October,Saturday,12
,276.5,0.0,0.0,90,Clouds,October,Saturday,13
,276.56,0.0,0.0,90,Clouds,October,Saturday,14
,276.61,0.0,0.0,90,Clouds,October,Saturday,15
,276.9,0.0,0.0,90,Clouds,October,Saturday,16
,276.61,0.0,0.0,90,Clouds,October,Saturday,17
,276.34,0.0,0.0,90,Clouds,October,Saturday,18
,275.96,0.0,0.0,90,Clouds,October,Saturday,19
,275.6,0.0,0.0,90,Clouds,October,Saturday,20
,274.86,0.0,0.0,90,Clouds,October,Saturday,21
,274.05,0.0,0.0,20,Clouds,October,Saturday,22
,273.62,0.0,0.0,20,Clouds,October,Saturday,23
,273.52,0.0,0.0,20,Clouds,October,Sunday,0
,273.54,0.0,0.0,90,Clouds,October,Sunday,1
,273.63,0.0,0.0,90,Clouds,October,Sunday,2
,273.63,0.0,0.0,90,Clouds,October,Sunday,3
,273.22,0.0,0.0,90,Clouds,October,Sunday,4
,272.75,0.0,0.0,75,Clouds,October,Sunday,5
,272.16,0.0,0.0,75,Clouds,October,Sunday,6
,271.06,0.0,0.0,20,Clouds,October,Sunday,7
,270.68,0.0,0.0,1,Clear,October,Sunday,8
,272.6,0.0,0.0,1,Clear,October,Sunday,9
,274.06,0.0,0.0,1,Clear,October,Sunday,10
,275.81,0.0,0.0,1,Clear,October,Sunday,11
,277.54,0.0,0.0,20,Clouds,October,Sunday,12
,278.54,0.0,0.0,40,Clouds,October,Sunday,13
,278.97,0.0,0.0,40,Clouds,October,Sunday,14
,278.91,0.0,0.0,75,Clouds,October,Sunday,15
,278.81,0.0,0.0,75,Clouds,October,Sunday,16
,278.27,0.0,0.0,75,Clouds,October,Sunday,17
,276.67,0.0,0.0,75,Clouds,October,Sunday,18
,275.86,0.0,0.0,75,Clouds,October,Sunday,19
,274.29,0.0,0.0,75,Clouds,October,Sunday,20
,273.37,0.0,0.0,75,Clouds,October,Sunday,21
,272.77,0.0,0.0,75,Clouds,October,Sunday,22
,272.01,0.0,0.0,75,Clouds,October,Sunday,23
,271.78,0.0,0.0,40,Clouds,October,Monday,0
,271.41,0.0,0.0,75,Haze,October,Monday,1
,271.46,0.0,0.0,75,Mist,October,Monday,2
,271.76,0.0,0.0,75,Clouds,October,Monday,3
,272.24,0.0,0.0,90,Clouds,October,Monday,4
,271.98,0.0,0.0,90,Clouds,October,Monday,5
,271.53,0.0,0.0,40,Clouds,October,Monday,6
,271.46,0.0,0.0,40,Clouds,October,Monday,7
,271.7,0.0,0.0,40,Clouds,October,Monday,8
,273.26,0.0,0.0,75,Clouds,October,Monday,9
,274.9,0.0,0.0,90,Clouds,October,Monday,10
,276.33,0.0,0.0,90,Clouds,October,Monday,11
,277.58,0.0,0.0,90,Snow,October,Monday,12
,278.5,0.0,0.0,90,Clouds,October,Monday,13
,279.3,0.0,0.0,90,Clouds,October,Monday,14
,279.89,0.0,0.0,90,Clouds,October,Monday,15
,280.11,0.0,0.0,40,Clouds,October,Monday,16
,279.82,0.0,0.0,40,Clouds,October,Monday,17
,278.69,0.0,0.0,40,Clouds,October,Monday,18
,277.75,0.0,0.0,40,Clouds,October,Monday,19
,276.77,0.0,0.0,40,Clouds,October,Monday,20
,276.61,0.0,0.0,75,Clouds,October,Monday,21
,276.06,0.0,0.0,75,Clouds,October,Monday,22
,275.22,0.0,0.0,20,Clouds,October,Monday,23
,274.75,0.0,0.0,20,Clouds,October,Tuesday,0
,274.24,0.0,0.0,20,Clouds,October,Tuesday,1
,273.47,0.0,0.0,20,Clouds,October,Tuesday,2
,273.5,0.0,0.0,1,Clear,October,Tuesday,3
,273.15,0.0,0.0,75,Clouds,October,Tuesday,4
,273.0,0.0,0.0,20,Clouds,October,Tuesday,5
,272.69,0.0,0.0,20,Clouds,October,Tuesday,6
,273.08,0.0,0.0,40,Clouds,October,Tuesday,7
,273.91,0.0,0.0,75,Clouds,October,Tuesday,8
,274.82,0.0,0.0,75,Clouds,October,Tuesday,9
,276.16,0.0,0.0,75,Clouds,October,Tuesday,10
,277.69,0.0,0.0,90,Clouds,October,Tuesday,11
,278.47,0.0,0.0,90,Clouds,October,Tuesday,12
,279.12,0.0,0.0,90,Clouds,October,Tuesday,13
,279.28,0.0,0.0,90,Clouds,October,Tuesday,14
,280.19,0.0,0.0,90,Clouds,October,Tuesday,15
,280.5,0.0,0.0,90,Clouds,October,Tuesday,16
,280.3,0.0,0.0,90,Clouds,October,Tuesday,17
,279.58,0.0,0.0,75,Clouds,October,Tuesday,18
,278.78,0.0,0.0,75,Clouds,October,Tuesday,19
,278.5,0.0,0.0,90,Clouds,October,Tuesday,20
,276.93,0.0,0.0,75,Clouds,October,Tuesday,21
,276.03,0.0,0.0,40,Clouds,October,Tuesday,22
,275.01,0.0,0.0,40,Clouds,October,Tuesday,23
,273.87,0.0,0.0,40,Clouds,October,Wednesday,0
,272.99,0.0,0.0,1,Clear,October,Wednesday,1
,272.41,0.0,0.0,1,Clear,October,Wednesday,2
,272.31,0.0,0.0,1,Clear,October,Wednesday,3
,272.39,0.0,0.0,1,Clear,October,Wednesday,4
,271.73,0.0,0.0,1,Clear,October,Wednesday,5
,271.54,0.0,0.0,1,Clear,October,Wednesday,6
,271.12,0.0,0.0,1,Clear,October,Wednesday,7
,271.17,0.0,0.0,20,Clouds,October,Wednesday,8
,273.11,0.0,0.0,20,Clouds,October,Wednesday,9
,276.01,0.0,0.0,20,Clouds,October,Wednesday,10
,278.27,0.0,0.0,20,Clouds,October,Wednesday,11
,279.84,0.0,0.0,20,Clouds,October,Wednesday,12
,280.68,0.0,0.0,40,Clouds,October,Wednesday,13
,281.22,0.0,0.0,20,Clouds,October,Wednesday,14
,281.8,0.0,0.0,20,Clouds,October,Wednesday,15
,282.2,0.0,0.0,40,Clouds,October,Wednesday,16
,281.48,0.0,0.0,20,Clouds,October,Wednesday,17
,280.0,0.0,0.0,20,Clouds,October,Wednesday,18
,278.48,0.0,0.0,20,Clouds,October,Wednesday,19
,276.86,0.0,0.0,20,Clouds,October,Wednesday,20
,275.45,0.0,0.0,1,Clear,October,Wednesday,21
,274.05,0.0,0.0,1,Clear,October,Wednesday,22
,272.75,0.0,0.0,1,Clear,October,Wednesday,23
,271.73,0.0,0.0,1,Clear,November,Thursday,0
,270.91,0.0,0.0,1,Clear,November,Thursday,1
,270.15,0.0,0.0,1,Clear,November,Thursday,2
,269.68,0.0,0.0,1,Clear,November,Thursday,3
,269.44,0.0,0.0,1,Clear,November,Thursday,4
,268.96,0.0,0.0,1,Clear,November,Thursday,5
,268.61,0.0,0.0,1,Clear,November,Thursday,6
,268.74,0.0,0.0,1,Clear,November,Thursday,7
,268.45,0.0,0.0,20,Clouds,November,Thursday,8
,270.9,0.0,0.0,1,Clear,November,Thursday,9
,273.45,0.0,0.0,1,Clear,November,Thursday,10
,275.9,0.0,0.0,20,Clouds,November,Thursday,11
,278.7,0.0,0.0,20,Clouds,November,Thursday,12
,280.25,0.0,0.0,20,Clouds,November,Thursday,13
,281.67,0.0,0.0,1,Clear,November,Thursday,14
,283.03,0.0,0.0,1,Clear,November,Thursday,15
,283.13,0.0,0.0,1,Clear,November,Thursday,16
,283.04,0.0,0.0,20,Clouds,November,Thursday,17
,281.3,0.0,0.0,20,Clouds,November,Thursday,18
,279.84,0.0,0.0,40,Clouds,November,Thursday,19
,278.88,0.0,0.0,40,Clouds,November,Thursday,20
,278.51,0.0,0.0,90,Clouds,November,Thursday,21
,279.26,0.0,0.0,90,Clouds,November,Thursday,22
,279.21,0.0,0.0,90,Drizzle,November,Thursday,23
,278.85,0.0,0.0,90,Clouds,November,Friday,0
,277.59,0.0,0.0,75,Haze,November,Friday,1
,277.01,0.0,0.0,40,Clouds,November,Friday,2
,277.15,0.0,0.0,75,Clouds,November,Friday,3
,277.9,0.0,0.0,75,Clouds,November,Friday,4
,278.31,0.0,0.0,90,Clouds,November,Friday,5
,278.63,0.0,0.0,90,Clouds,November,Friday,6
,278.22,0.0,0.0,90,Clouds,November,Friday,7
,277.58,0.0,0.0,75,Clouds,November,Friday,8
,278.02,0.0,0.0,40,Clouds,November,Friday,9
,278.37,0.0,0.0,90,Clouds,November,Friday,10
,278.78,0.0,0.0,90,Clouds,November,Friday,11
,278.78,0.0,0.0,75,Clouds,November,Friday,12
,279.59,0.0,0.0,75,Clouds,November,Friday,13
,279.64,0.0,0.0,1,Clear,November,Friday,14
,280.0,0.0,0.0,40,Clouds,November,Friday,15
,279.76,0.0,0.0,40,Clouds,November,Friday,16
,278.9,0.0,0.0,40,Clouds,November,Friday,17
,277.06,0.0,0.0,40,Clouds,November,Friday,18
,275.29,0.0,0.0,40,Clouds,November,Friday,19
,274.98,0.0,0.0,20,Clouds,November,Friday,20
,273.31,0.0,0.0,20,Clouds,November,Friday,21
,272.77,0.0,0.0,1,Clear,November,Friday,22
,272.06,0.0,0.0,1,Clear,November,Friday,23
,272.01,0.0,0.0,20,Clouds,November,Saturday,0
,271.8,0.0,0.0,75,Clouds,November,Saturday,1
,271.3,0.0,0.0,75,Clouds,November,Saturday,2
,270.41,0.0,0.0,20,Clouds,November,Saturday,3
,269.9,0.0,0.0,20,Clouds,November,Saturday,4
,269.56,0.0,0.0,1,Clear,November,Saturday,5
,269.39,0.0,0.0,20,Clouds,November,Saturday,6
,269.24,0.0,0.0,20,Clouds,November,Saturday,7
,268.99,0.0,0.0,40,Clouds,November,Saturday,8
,271.47,0.0,0.0,75,Clouds,November,Saturday,9
,272.85,0.0,0.0,75,Clouds,November,Saturday,10
,273.93,0.0,0.0,75,Clouds,November,Saturday,11
,274.85,0.0,0.0,75,Clouds,November,Saturday,12
,275.43,0.0,0.0,75,Clouds,November,Saturday,13
,275.73,0.0,0.0,40,Clouds,November,Saturday,14
,275.9,0.0,0.0,40,Clouds,November,Saturday,15
,276.29,0.0,0.0,75,Clouds,November,Saturday,16
,276.41,0.0,0.0,75,Clouds,November,Saturday,17
,276.29,0.0,0.0,75,Clouds,November,Saturday,18
,276.13,0.0,0.0,90,Clouds,November,Saturday,19
,275.93,0.0,0.0,90,Clouds,November,Saturday,20
,275.93,0.0,0.0,90,Clouds,November,Saturday,21
,275.67,0.0,0.0,90,Clouds,November,Saturday,22
,275.58,0.0,0.0,90,Clouds,November,Saturday,23
,275.67,0.0,0.0,90,Clouds,November,Sunday,0
,275.6,0.0,0.0,90,Clouds,November,Sunday,1
,275.77,0.0,0.0,90,Clouds,November,Sunday,1
,275.42,0.0,0.0,90,Clouds,November,Sunday,2
,275.47,0.0,0.0,90,Clouds,November,Sunday,3
,275.33,0.0,0.0,90,Clouds,November,Sunday,5
,275.08,0.0,0.0,90,Clouds,November,Sunday,6
,275.08,0.0,0.0,90,Clouds,November,Sunday,7
,275.09,0.0,0.0,90,Rain,November,Sunday,8
,275.09,0.0,0.0,90,Snow,November,Sunday,8
,275.44,0.0,0.0,90,Clouds,November,Sunday,9
,276.1,0.0,0.0,90,Clouds,November,Sunday,10
,276.45,0.0,0.0,90,Clouds,November,Sunday,11
,276.76,0.0,0.0,90,Clouds,November,Sunday,12
,277.11,0.0,0.0,90,Clouds,November,Sunday,13
,278.13,0.0,0.0,90,Clouds,November,Sunday,14
,278.44,0.0,0.0,90,Clouds,November,Sunday,15
,278.44,0.0,0.0,90,Clouds,November,Sunday,16
,278.09,0.0,0.0,90,Clouds,November,Sunday,17
,277.72,0.0,0.0,90,Clouds,November,Sunday,18
,277.41,0.0,0.0,90,Clouds,November,Sunday,19
,277.2,0.0,0.0,90,Clouds,November,Sunday,20
,277.06,0.0,0.0,90,Clouds,November,Sunday,21
,276.7,0.0,0.0,90,Clouds,November,Sunday,22
,276.54,0.0,0.0,90,Rain,November,Sunday,23
,276.07,0.0,0.0,90,Clouds,November,Monday,0
,275.67,0.0,0.0,75,Clouds,November,Monday,1
,274.97,0.0,0.0,40,Clouds,November,Monday,2
,274.86,0.0,0.0,20,Clouds,November,Monday,3
,273.45,0.0,0.0,75,Mist,November,Monday,4
,272.66,0.0,0.0,20,Clouds,November,Monday,5
,272.18,0.0,0.0,20,Clouds,November,Monday,6
,272.32,0.0,0.0,1,Clear,November,Monday,7
,272.69,0.0,0.0,90,Clouds,November,Monday,8
,274.26,0.0,0.0,90,Clouds,November,Monday,9
,275.99,0.0,0.0,90,Clouds,November,Monday,10
,277.35,0.0,0.0,90,Clouds,November,Monday,11
,277.83,0.0,0.0,90,Clouds,November,Monday,12
,278.47,0.0,0.0,90,Clouds,November,Monday,13
,278.71,0.0,0.0,46,Clear,November,Monday,14
,280.56,0.0,0.0,46,Clear,November,Monday,16
,280.56,0.0,0.0,46,Clear,November,Monday,17
,279.26,0.0,0.0,46,Clear,November,Monday,18
,280.56,0.0,0.0,46,Clear,November,Monday,20
,280.56,0.0,0.0,46,Clear,November,Monday,21
,280.56,0.0,0.0,46,Clear,November,Monday,22
,280.56,0.0,0.0,46,Clear,November,Monday,23
,280.56,0.0,0.0,46,Clear,November,Tuesday,0
,274.41,0.0,0.0,98,Clear,November,Tuesday,1
,274.41,0.0,0.0,98,Clear,November,Tuesday,2
,274.41,0.0,0.0,98,Clear,November,Tuesday,3
,274.41,0.0,0.0,98,Clear,November,Tuesday,4
,274.41,0.0,0.0,98,Clear,November,Tuesday,5
,274.41,0.0,0.0,98,Clear,November,Tuesday,6
,274.91,0.0,0.0,99,Clear,November,Tuesday,7
,274.91,0.0,0.0,99,Clear,November,Tuesday,8
,274.91,0.0,0.0,99,Clear,November,Tuesday,9
,274.91,0.0,0.0,99,Clear,November,Tuesday,10
,277.12,0.0,0.0,90,Mist,November,Tuesday,12
,278.04,0.0,0.0,90,Clouds,November,Tuesday,13
,278.19,0.0,0.0,90,Clouds,November,Tuesday,14
,278.38,0.0,0.0,90,Clouds,November,Tuesday,15
,278.59,0.0,0.0,90,Mist,November,Tuesday,16
,278.65,0.0,0.0,90,Mist,November,Tuesday,17
,278.74,0.0,0.0,90,Haze,November,Tuesday,18
,278.74,0.0,0.0,90,Mist,November,Tuesday,18
,278.87,0.0,0.0,90,Haze,November,Tuesday,19
,278.87,0.0,0.0,90,Mist,November,Tuesday,19
,279.02,0.0,0.0,90,Haze,November,Tuesday,20
,279.02,0.0,0.0,90,Mist,November,Tuesday,20
,278.84,0.0,0.0,90,Haze,November,Tuesday,21
,278.84,0.0,0.0,90,Drizzle,November,Tuesday,21
,278.84,0.0,0.0,90,Mist,November,Tuesday,21
,278.56,0.0,0.0,90,Haze,November,Tuesday,22
,278.56,0.0,0.0,90,Rain,November,Tuesday,22
,278.56,0.0,0.0,90,Drizzle,November,Tuesday,22
,278.5,0.0,0.0,90,Haze,November,Tuesday,23
,278.5,0.0,0.0,90,Mist,November,Tuesday,23
,278.03,0.0,0.0,90,Haze,November,Wednesday,0
,278.03,0.0,0.0,90,Rain,November,Wednesday,0
,278.03,0.0,0.0,90,Mist,November,Wednesday,0
,277.28,0.0,0.0,90,Rain,November,Wednesday,1
,277.28,0.0,0.0,90,Mist,November,Wednesday,1
,277.06,0.0,0.0,90,Rain,November,Wednesday,2
,277.06,0.0,0.0,90,Mist,November,Wednesday,2
,277.06,0.0,0.0,90,Rain,November,Wednesday,2
,277.06,0.0,0.0,90,Snow,November,Wednesday,2
,276.83,0.0,0.0,90,Rain,November,Wednesday,3
,276.83,0.0,0.0,90,Mist,November,Wednesday,3
,276.83,0.0,0.0,90,Rain,November,Wednesday,3
,277.15,0.0,0.0,90,Rain,November,Wednesday,4
,277.15,0.0,0.0,90,Mist,November,Wednesday,4
,277.57,0.0,0.0,90,Rain,November,Wednesday,5
,277.57,0.0,0.0,90,Mist,November,Wednesday,5
,277.51,0.0,0.0,90,Rain,November,Wednesday,6
